subject,block,batch,matched_block_id,profile,variant,policy,final_status,warning,decision_rule,attempts_consumed,consumed_attempt_ids,research_only_attempt_ids,prefix_categories,S,E,M,N,prefix_elapsed_s,prefix_capacity_vcpu_h,indeterminate_reason
grpc2391,6,B,c1v1-grpc2391-b06,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b06-L-bad-a1,c1v1-measured-grpc2391-b06-L-bad-a2 c1v1-measured-grpc2391-b06-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,19.471,0.012267,
grpc2391,6,B,c1v1-grpc2391-b06,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b06-L-ok-a1,c1v1-measured-grpc2391-b06-L-ok-a2 c1v1-measured-grpc2391-b06-L-ok-a3,PASS,,,,0,0.432,0.001691,
grpc2391,6,B,c1v1-grpc2391-b06,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b06-L-bad-a1 c1v1-measured-grpc2391-b06-L-bad-a2 c1v1-measured-grpc2391-b06-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,59.237,0.037261,
grpc2391,6,B,c1v1-grpc2391-b06,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b06-L-ok-a1,c1v1-measured-grpc2391-b06-L-ok-a2 c1v1-measured-grpc2391-b06-L-ok-a3,PASS,,,,0,0.432,0.001691,
grpc2391,6,B,c1v1-grpc2391-b06,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b06-L-bad-a1 c1v1-measured-grpc2391-b06-L-bad-a2 c1v1-measured-grpc2391-b06-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,59.237,0.037261,
grpc2391,6,B,c1v1-grpc2391-b06,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b06-L-ok-a1,c1v1-measured-grpc2391-b06-L-ok-a2 c1v1-measured-grpc2391-b06-L-ok-a3,PASS,,,,0,0.432,0.001691,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b07-R-bad-a1,c1v1-measured-grpc2391-b07-R-bad-a2 c1v1-measured-grpc2391-b07-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.257,0.10164,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b07-R-ok-a1,c1v1-measured-grpc2391-b07-R-ok-a2 c1v1-measured-grpc2391-b07-R-ok-a3,PASS,,,,0,0.524,0.014059,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b07-R-bad-a1 c1v1-measured-grpc2391-b07-R-bad-a2 c1v1-measured-grpc2391-b07-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,60.893,0.304802,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b07-R-ok-a1,c1v1-measured-grpc2391-b07-R-ok-a2 c1v1-measured-grpc2391-b07-R-ok-a3,PASS,,,,0,0.524,0.014059,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b07-R-bad-a1 c1v1-measured-grpc2391-b07-R-bad-a2 c1v1-measured-grpc2391-b07-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,60.893,0.304802,
grpc2391,7,B,c1v1-grpc2391-b07,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b07-R-ok-a1,c1v1-measured-grpc2391-b07-R-ok-a2 c1v1-measured-grpc2391-b07-R-ok-a3,PASS,,,,0,0.524,0.014059,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b07-L-bad-a1,c1v1-measured-grpc2391-b07-L-bad-a2 c1v1-measured-grpc2391-b07-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.202,0.012679,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b07-L-ok-a1,c1v1-measured-grpc2391-b07-L-ok-a2 c1v1-measured-grpc2391-b07-L-ok-a3,PASS,,,,0,0.523,0.001741,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b07-L-bad-a1 c1v1-measured-grpc2391-b07-L-bad-a2 c1v1-measured-grpc2391-b07-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,60.714,0.038093,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b07-L-ok-a1,c1v1-measured-grpc2391-b07-L-ok-a2 c1v1-measured-grpc2391-b07-L-ok-a3,PASS,,,,0,0.523,0.001741,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b07-L-bad-a1 c1v1-measured-grpc2391-b07-L-bad-a2 c1v1-measured-grpc2391-b07-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,60.714,0.038093,
grpc2391,7,B,c1v1-grpc2391-b07,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b07-L-ok-a1,c1v1-measured-grpc2391-b07-L-ok-a2 c1v1-measured-grpc2391-b07-L-ok-a3,PASS,,,,0,0.523,0.001741,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b08-R-bad-a1,c1v1-measured-grpc2391-b08-R-bad-a2 c1v1-measured-grpc2391-b08-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.343,0.10174,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b08-R-ok-a1,c1v1-measured-grpc2391-b08-R-ok-a2 c1v1-measured-grpc2391-b08-R-ok-a3,PASS,,,,0,0.453,0.013285,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b08-R-bad-a1 c1v1-measured-grpc2391-b08-R-bad-a2 c1v1-measured-grpc2391-b08-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.136,0.305701,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b08-R-ok-a1,c1v1-measured-grpc2391-b08-R-ok-a2 c1v1-measured-grpc2391-b08-R-ok-a3,PASS,,,,0,0.453,0.013285,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b08-R-bad-a1 c1v1-measured-grpc2391-b08-R-bad-a2 c1v1-measured-grpc2391-b08-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.136,0.305701,
grpc2391,8,B,c1v1-grpc2391-b08,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b08-R-ok-a1,c1v1-measured-grpc2391-b08-R-ok-a2 c1v1-measured-grpc2391-b08-R-ok-a3,PASS,,,,0,0.453,0.013285,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b08-L-bad-a1,c1v1-measured-grpc2391-b08-L-bad-a2 c1v1-measured-grpc2391-b08-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.394,0.012761,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b08-L-ok-a1,c1v1-measured-grpc2391-b08-L-ok-a2 c1v1-measured-grpc2391-b08-L-ok-a3,PASS,,,,0,0.429,0.001693,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b08-L-bad-a1 c1v1-measured-grpc2391-b08-L-bad-a2 c1v1-measured-grpc2391-b08-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.103,0.038154,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b08-L-ok-a1,c1v1-measured-grpc2391-b08-L-ok-a2 c1v1-measured-grpc2391-b08-L-ok-a3,PASS,,,,0,0.429,0.001693,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b08-L-bad-a1 c1v1-measured-grpc2391-b08-L-bad-a2 c1v1-measured-grpc2391-b08-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.103,0.038154,
grpc2391,8,B,c1v1-grpc2391-b08,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b08-L-ok-a1,c1v1-measured-grpc2391-b08-L-ok-a2 c1v1-measured-grpc2391-b08-L-ok-a3,PASS,,,,0,0.429,0.001693,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b09-R-bad-a1,c1v1-measured-grpc2391-b09-R-bad-a2 c1v1-measured-grpc2391-b09-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.468,0.102039,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b09-R-ok-a1,c1v1-measured-grpc2391-b09-R-ok-a2 c1v1-measured-grpc2391-b09-R-ok-a3,PASS,,,,0,0.431,0.013203,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b09-R-bad-a1 c1v1-measured-grpc2391-b09-R-bad-a2 c1v1-measured-grpc2391-b09-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.328,0.306178,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b09-R-ok-a1,c1v1-measured-grpc2391-b09-R-ok-a2 c1v1-measured-grpc2391-b09-R-ok-a3,PASS,,,,0,0.431,0.013203,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b09-R-bad-a1 c1v1-measured-grpc2391-b09-R-bad-a2 c1v1-measured-grpc2391-b09-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.328,0.306178,
grpc2391,9,B,c1v1-grpc2391-b09,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b09-R-ok-a1,c1v1-measured-grpc2391-b09-R-ok-a2 c1v1-measured-grpc2391-b09-R-ok-a3,PASS,,,,0,0.431,0.013203,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-grpc2391-b09-L-bad-a1,c1v1-measured-grpc2391-b09-L-bad-a2 c1v1-measured-grpc2391-b09-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,20.432,0.012687,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b09-L-ok-a1,c1v1-measured-grpc2391-b09-L-ok-a2 c1v1-measured-grpc2391-b09-L-ok-a3,PASS,,,,0,0.51,0.001734,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-grpc2391-b09-L-bad-a1 c1v1-measured-grpc2391-b09-L-bad-a2 c1v1-measured-grpc2391-b09-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.247,0.038184,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b09-L-ok-a1,c1v1-measured-grpc2391-b09-L-ok-a2 c1v1-measured-grpc2391-b09-L-ok-a3,PASS,,,,0,0.51,0.001734,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-grpc2391-b09-L-bad-a1 c1v1-measured-grpc2391-b09-L-bad-a2 c1v1-measured-grpc2391-b09-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,61.247,0.038184,
grpc2391,9,B,c1v1-grpc2391-b09,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b09-L-ok-a1,c1v1-measured-grpc2391-b09-L-ok-a2 c1v1-measured-grpc2391-b09-L-ok-a3,PASS,,,,0,0.51,0.001734,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b10-R-bad-a1,c1v1-measured-grpc2391-b10-R-bad-a2 c1v1-measured-grpc2391-b10-R-bad-a3,PASS,0,0,0,,0.472,0.013752,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b10-R-ok-a1,c1v1-measured-grpc2391-b10-R-ok-a2 c1v1-measured-grpc2391-b10-R-ok-a3,PASS,,,,0,0.504,0.01392,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b10-R-bad-a1,c1v1-measured-grpc2391-b10-R-bad-a2 c1v1-measured-grpc2391-b10-R-bad-a3,PASS,0,0,0,,0.472,0.013752,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b10-R-ok-a1,c1v1-measured-grpc2391-b10-R-ok-a2 c1v1-measured-grpc2391-b10-R-ok-a3,PASS,,,,0,0.504,0.01392,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b10-R-bad-a1,c1v1-measured-grpc2391-b10-R-bad-a2 c1v1-measured-grpc2391-b10-R-bad-a3,PASS,0,0,0,,0.472,0.013752,
grpc2391,10,B,c1v1-grpc2391-b10,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b10-R-ok-a1,c1v1-measured-grpc2391-b10-R-ok-a2 c1v1-measured-grpc2391-b10-R-ok-a3,PASS,,,,0,0.504,0.01392,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_bad,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b10-L-bad-a1,c1v1-measured-grpc2391-b10-L-bad-a2 c1v1-measured-grpc2391-b10-L-bad-a3,PASS,0,0,0,,0.442,0.0017,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-grpc2391-b10-L-ok-a1,c1v1-measured-grpc2391-b10-L-ok-a2 c1v1-measured-grpc2391-b10-L-ok-a3,PASS,,,,0,0.427,0.001692,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_bad,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b10-L-bad-a1,c1v1-measured-grpc2391-b10-L-bad-a2 c1v1-measured-grpc2391-b10-L-bad-a3,PASS,0,0,0,,0.442,0.0017,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-grpc2391-b10-L-ok-a1,c1v1-measured-grpc2391-b10-L-ok-a2 c1v1-measured-grpc2391-b10-L-ok-a3,PASS,,,,0,0.427,0.001692,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_bad,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b10-L-bad-a1,c1v1-measured-grpc2391-b10-L-bad-a2 c1v1-measured-grpc2391-b10-L-bad-a3,PASS,0,0,0,,0.442,0.0017,
grpc2391,10,B,c1v1-grpc2391-b10,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-grpc2391-b10-L-ok-a1,c1v1-measured-grpc2391-b10-L-ok-a2 c1v1-measured-grpc2391-b10-L-ok-a3,PASS,,,,0,0.427,0.001692,
istio17860,1,A,c1v1-istio17860-b01,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b01-R-bad-a1,c1v1-measured-istio17860-b01-R-bad-a2 c1v1-measured-istio17860-b01-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.202,0.03467,
istio17860,1,A,c1v1-istio17860-b01,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b01-R-ok-a1,c1v1-measured-istio17860-b01-R-ok-a2 c1v1-measured-istio17860-b01-R-ok-a3,PASS,,,,0,0.977,0.01575,
istio17860,1,A,c1v1-istio17860-b01,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b01-R-bad-a1 c1v1-measured-istio17860-b01-R-bad-a2 c1v1-measured-istio17860-b01-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.327,0.103426,
istio17860,1,A,c1v1-istio17860-b01,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b01-R-ok-a1,c1v1-measured-istio17860-b01-R-ok-a2 c1v1-measured-istio17860-b01-R-ok-a3,PASS,,,,0,0.977,0.01575,
istio17860,1,A,c1v1-istio17860-b01,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b01-R-bad-a1 c1v1-measured-istio17860-b01-R-bad-a2 c1v1-measured-istio17860-b01-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.327,0.103426,
istio17860,1,A,c1v1-istio17860-b01,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b01-R-ok-a1,c1v1-measured-istio17860-b01-R-ok-a2 c1v1-measured-istio17860-b01-R-ok-a3,PASS,,,,0,0.977,0.01575,
istio17860,1,A,c1v1-istio17860-b01,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b01-L-bad-a1,c1v1-measured-istio17860-b01-L-bad-a2 c1v1-measured-istio17860-b01-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.073,0.004273,
istio17860,1,A,c1v1-istio17860-b01,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b01-L-ok-a1,c1v1-measured-istio17860-b01-L-ok-a2 c1v1-measured-istio17860-b01-L-ok-a3,PASS,,,,0,0.86,0.001907,
istio17860,1,A,c1v1-istio17860-b01,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b01-L-bad-a1 c1v1-measured-istio17860-b01-L-bad-a2 c1v1-measured-istio17860-b01-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.232,0.012837,
istio17860,1,A,c1v1-istio17860-b01,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b01-L-ok-a1,c1v1-measured-istio17860-b01-L-ok-a2 c1v1-measured-istio17860-b01-L-ok-a3,PASS,,,,0,0.86,0.001907,
istio17860,1,A,c1v1-istio17860-b01,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b01-L-bad-a1 c1v1-measured-istio17860-b01-L-bad-a2 c1v1-measured-istio17860-b01-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.232,0.012837,
istio17860,1,A,c1v1-istio17860-b01,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b01-L-ok-a1,c1v1-measured-istio17860-b01-L-ok-a2 c1v1-measured-istio17860-b01-L-ok-a3,PASS,,,,0,0.86,0.001907,
istio17860,2,A,c1v1-istio17860-b02,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b02-R-bad-a1,c1v1-measured-istio17860-b02-R-bad-a2 c1v1-measured-istio17860-b02-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.055,0.03414,
istio17860,2,A,c1v1-istio17860-b02,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b02-R-ok-a1,c1v1-measured-istio17860-b02-R-ok-a2 c1v1-measured-istio17860-b02-R-ok-a3,PASS,,,,0,0.917,0.015847,
istio17860,2,A,c1v1-istio17860-b02,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b02-R-bad-a1 c1v1-measured-istio17860-b02-R-bad-a2 c1v1-measured-istio17860-b02-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.243,0.102602,
istio17860,2,A,c1v1-istio17860-b02,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b02-R-ok-a1,c1v1-measured-istio17860-b02-R-ok-a2 c1v1-measured-istio17860-b02-R-ok-a3,PASS,,,,0,0.917,0.015847,
istio17860,2,A,c1v1-istio17860-b02,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b02-R-bad-a1 c1v1-measured-istio17860-b02-R-bad-a2 c1v1-measured-istio17860-b02-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.243,0.102602,
istio17860,2,A,c1v1-istio17860-b02,R,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b02-R-ok-a1,c1v1-measured-istio17860-b02-R-ok-a2 c1v1-measured-istio17860-b02-R-ok-a3,PASS,,,,0,0.917,0.015847,
istio17860,2,A,c1v1-istio17860-b02,L,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b02-L-bad-a1,c1v1-measured-istio17860-b02-L-bad-a2 c1v1-measured-istio17860-b02-L-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.072,0.004273,
istio17860,2,A,c1v1-istio17860-b02,L,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b02-L-ok-a1,c1v1-measured-istio17860-b02-L-ok-a2 c1v1-measured-istio17860-b02-L-ok-a3,PASS,,,,0,0.887,0.001949,
istio17860,2,A,c1v1-istio17860-b02,L,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b02-L-bad-a1 c1v1-measured-istio17860-b02-L-bad-a2 c1v1-measured-istio17860-b02-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.193,0.012834,
istio17860,2,A,c1v1-istio17860-b02,L,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b02-L-ok-a1,c1v1-measured-istio17860-b02-L-ok-a2 c1v1-measured-istio17860-b02-L-ok-a3,PASS,,,,0,0.887,0.001949,
istio17860,2,A,c1v1-istio17860-b02,L,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b02-L-bad-a1 c1v1-measured-istio17860-b02-L-bad-a2 c1v1-measured-istio17860-b02-L-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.193,0.012834,
istio17860,2,A,c1v1-istio17860-b02,L,V_ok,P3-retain,ACCEPT,,P3 decision; flag accept after failure,1,c1v1-measured-istio17860-b02-L-ok-a1,c1v1-measured-istio17860-b02-L-ok-a2 c1v1-measured-istio17860-b02-L-ok-a3,PASS,,,,0,0.887,0.001949,
istio17860,3,A,c1v1-istio17860-b03,R,V_bad,P1,BLOCK,,first attempt only,1,c1v1-measured-istio17860-b03-R-bad-a1,c1v1-measured-istio17860-b03-R-bad-a2 c1v1-measured-istio17860-b03-R-bad-a3,FOCAL_DEFECT_WITNESS,1,1,0,,5.04,0.034125,
istio17860,3,A,c1v1-istio17860-b03,R,V_ok,P1,ACCEPT,,first attempt only,1,c1v1-measured-istio17860-b03-R-ok-a1,c1v1-measured-istio17860-b03-R-ok-a2 c1v1-measured-istio17860-b03-R-ok-a3,PASS,,,,0,0.906,0.015799,
istio17860,3,A,c1v1-istio17860-b03,R,V_bad,P3,BLOCK,,"accept on first zero, block after 3 nonzero",3,c1v1-measured-istio17860-b03-R-bad-a1 c1v1-measured-istio17860-b03-R-bad-a2 c1v1-measured-istio17860-b03-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.286,0.102613,
istio17860,3,A,c1v1-istio17860-b03,R,V_ok,P3,ACCEPT,,"accept on first zero, block after 3 nonzero",1,c1v1-measured-istio17860-b03-R-ok-a1,c1v1-measured-istio17860-b03-R-ok-a2 c1v1-measured-istio17860-b03-R-ok-a3,PASS,,,,0,0.906,0.015799,
istio17860,3,A,c1v1-istio17860-b03,R,V_bad,P3-retain,BLOCK,,P3 decision; flag accept after failure,3,c1v1-measured-istio17860-b03-R-bad-a1 c1v1-measured-istio17860-b03-R-bad-a2 c1v1-measured-istio17860-b03-R-bad-a3,,FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS | FOCAL_DEFECT_WITNESS,1,1,0,,15.286,0.102613,
